"year","trend","month","region","flagname","fleetcode","geargrpcode","longitude","latitude","eff1","eff1type","dsettype","catchunit","species","measured_catch","total_catch_kgs","depth_m","m_ann_sst","m_ann_chla","ldepth_m","bin"
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-2.5,72000,"NO.HOOKS","nw","nr","bet",312,5686000,-4715,19.5,0.2,8.45850419506756,1
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-7.5,102000,"NO.HOOKS","nw","kg","bet",16588.4,5686000,-4297,19.78,0.08,8.365672383775,1
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-7.5,102000,"NO.HOOKS","nw","nr","bet",296,5686000,-4297,19.78,0.08,8.365672383775,1
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,2.5,28000,"NO.HOOKS","nw","kg","bet",4818.32,5686000,-4578,20.57,0.12,8.42901750051251,1
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,2.5,28000,"NO.HOOKS","nw","nr","bet",87,5686000,-4578,20.57,0.12,8.42901750051251,1
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,12.5,28000,"NO.HOOKS","nw","kg","bet",5594.63,5686000,-4915,19.11,0.2,8.50004703258127,1
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,12.5,28000,"NO.HOOKS","nw","nr","bet",92,5686000,-4915,19.11,0.2,8.50004703258127,1
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-2.5,72000,"NO.HOOKS","nw","kg","skj",0,NA,-4715,19.5,0.2,8.45850419506756,0
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-2.5,72000,"NO.HOOKS","nw","nr","skj",0,NA,-4715,19.5,0.2,8.45850419506756,0
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-7.5,102000,"NO.HOOKS","nw","kg","skj",0,NA,-4297,19.78,0.08,8.365672383775,0
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-7.5,102000,"NO.HOOKS","nw","nr","skj",0,NA,-4297,19.78,0.08,8.365672383775,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,2.5,28000,"NO.HOOKS","nw","kg","skj",0,NA,-4578,20.57,0.12,8.42901750051251,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,2.5,28000,"NO.HOOKS","nw","nr","skj",0,NA,-4578,20.57,0.12,8.42901750051251,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,12.5,28000,"NO.HOOKS","nw","kg","skj",0,NA,-4915,19.11,0.2,8.50004703258127,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,12.5,28000,"NO.HOOKS","nw","nr","skj",0,NA,-4915,19.11,0.2,8.50004703258127,0
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-2.5,72000,"NO.HOOKS","nw","kg","yft",542.4,649000,-4715,19.5,0.2,8.45850419506756,1
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-2.5,72000,"NO.HOOKS","nw","nr","yft",37,649000,-4715,19.5,0.2,8.45850419506756,1
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-7.5,102000,"NO.HOOKS","nw","kg","yft",3593.4,649000,-4297,19.78,0.08,8.365672383775,1
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-7.5,102000,"NO.HOOKS","nw","nr","yft",112,649000,-4297,19.78,0.08,8.365672383775,1
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,2.5,28000,"NO.HOOKS","nw","kg","yft",315.27,649000,-4578,20.57,0.12,8.42901750051251,1
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,2.5,28000,"NO.HOOKS","nw","nr","yft",26,649000,-4578,20.57,0.12,8.42901750051251,1
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,12.5,28000,"NO.HOOKS","nw","kg","yft",694.95,649000,-4915,19.11,0.2,8.50004703258127,1
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,12.5,28000,"NO.HOOKS","nw","nr","yft",33,649000,-4915,19.11,0.2,8.50004703258127,1
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-2.5,72000,"NO.HOOKS","nw","kg","swo",1744.6,562000,-4715,19.5,0.2,8.45850419506756,1
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-2.5,72000,"NO.HOOKS","nw","nr","swo",31,562000,-4715,19.5,0.2,8.45850419506756,1
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-7.5,102000,"NO.HOOKS","nw","kg","swo",5490,562000,-4297,19.78,0.08,8.365672383775,1
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-7.5,102000,"NO.HOOKS","nw","nr","swo",110,562000,-4297,19.78,0.08,8.365672383775,1
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,2.5,28000,"NO.HOOKS","nw","kg","swo",0,562000,-4578,20.57,0.12,8.42901750051251,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,2.5,28000,"NO.HOOKS","nw","nr","swo",0,562000,-4578,20.57,0.12,8.42901750051251,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,12.5,28000,"NO.HOOKS","nw","kg","swo",0,562000,-4915,19.11,0.2,8.50004703258127,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,12.5,28000,"NO.HOOKS","nw","nr","swo",0,562000,-4915,19.11,0.2,8.50004703258127,0
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-2.5,72000,"NO.HOOKS","nw","kg","bum",0,12700,-4715,19.5,0.2,8.45850419506756,0
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-2.5,72000,"NO.HOOKS","nw","nr","bum",0,12700,-4715,19.5,0.2,8.45850419506756,0
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-7.5,102000,"NO.HOOKS","nw","kg","bum",0,12700,-4297,19.78,0.08,8.365672383775,0
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-7.5,102000,"NO.HOOKS","nw","nr","bum",0,12700,-4297,19.78,0.08,8.365672383775,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,2.5,28000,"NO.HOOKS","nw","kg","bum",0,12700,-4578,20.57,0.12,8.42901750051251,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,2.5,28000,"NO.HOOKS","nw","nr","bum",0,12700,-4578,20.57,0.12,8.42901750051251,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,12.5,28000,"NO.HOOKS","nw","kg","bum",0,12700,-4915,19.11,0.2,8.50004703258127,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,12.5,28000,"NO.HOOKS","nw","nr","bum",0,12700,-4915,19.11,0.2,8.50004703258127,0
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-2.5,72000,"NO.HOOKS","nw","kg","sai",0,1500,-4715,19.5,0.2,8.45850419506756,0
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-2.5,72000,"NO.HOOKS","nw","nr","sai",0,1500,-4715,19.5,0.2,8.45850419506756,0
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-7.5,102000,"NO.HOOKS","nw","kg","sai",0,1500,-4297,19.78,0.08,8.365672383775,0
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-7.5,102000,"NO.HOOKS","nw","nr","sai",0,1500,-4297,19.78,0.08,8.365672383775,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,2.5,28000,"NO.HOOKS","nw","kg","sai",0,1500,-4578,20.57,0.12,8.42901750051251,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,2.5,28000,"NO.HOOKS","nw","nr","sai",0,1500,-4578,20.57,0.12,8.42901750051251,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,12.5,28000,"NO.HOOKS","nw","kg","sai",0,1500,-4915,19.11,0.2,8.50004703258127,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,12.5,28000,"NO.HOOKS","nw","nr","sai",0,1500,-4915,19.11,0.2,8.50004703258127,0
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-2.5,72000,"NO.HOOKS","nw","kg","whm",120,4500,-4715,19.5,0.2,8.45850419506756,1
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-2.5,72000,"NO.HOOKS","nw","nr","whm",4,4500,-4715,19.5,0.2,8.45850419506756,1
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-7.5,102000,"NO.HOOKS","nw","kg","whm",0,4500,-4297,19.78,0.08,8.365672383775,0
2008,704,8,"AT","China P.R.","CHN","LL",-17.5,-7.5,102000,"NO.HOOKS","nw","nr","whm",0,4500,-4297,19.78,0.08,8.365672383775,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,2.5,28000,"NO.HOOKS","nw","kg","whm",0,4500,-4578,20.57,0.12,8.42901750051251,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,2.5,28000,"NO.HOOKS","nw","nr","whm",0,4500,-4578,20.57,0.12,8.42901750051251,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,12.5,28000,"NO.HOOKS","nw","kg","whm",0,4500,-4915,19.11,0.2,8.50004703258127,0
2008,704,8,"AT","China P.R.","CHN","LL",-22.5,12.5,28000,"NO.HOOKS","nw","nr","whm",0,4500,-4915,19.11,0.2,8.50004703258127,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","kg","alb",0,49000,-5484,19.89,0.15,8.60959004068221,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","nr","alb",0,49000,-5484,19.89,0.15,8.60959004068221,0
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","kg","alb",0,49000,-5104,20.17,0.12,8.53777982502463,0
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","nr","alb",0,49000,-5104,20.17,0.12,8.53777982502463,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","kg","alb",50,49000,-5325,19.97,0.08,8.58016799057763,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","nr","alb",2,49000,-5325,19.97,0.08,8.58016799057763,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","kg","alb",330,49000,-4277,20.34,0.11,8.36100710822691,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","nr","alb",14,49000,-4277,20.34,0.11,8.36100710822691,1
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","kg","alb",0,49000,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","nr","alb",0,49000,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","kg","alb",0,49000,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","nr","alb",0,49000,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","kg","bft",0,119000,-5484,19.89,0.15,8.60959004068221,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","nr","bft",0,119000,-5484,19.89,0.15,8.60959004068221,0
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","kg","bft",0,119000,-5104,20.17,0.12,8.53777982502463,0
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","nr","bft",0,119000,-5104,20.17,0.12,8.53777982502463,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","kg","bft",0,119000,-5325,19.97,0.08,8.58016799057763,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","nr","bft",0,119000,-5325,19.97,0.08,8.58016799057763,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","kg","bft",0,119000,-4277,20.34,0.11,8.36100710822691,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","nr","bft",0,119000,-4277,20.34,0.11,8.36100710822691,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","kg","bft",125.136,119000,-47,18.95,4.88,3.85014760171006,1
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","nr","bft",30,119000,-47,18.95,4.88,3.85014760171006,1
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","kg","bft",3739.86,119000,-3940,10.41,0.5,8.27893600229198,1
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","nr","bft",30,119000,-3940,10.41,0.5,8.27893600229198,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","kg","bet",23022.62,5686000,-5484,19.89,0.15,8.60959004068221,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","nr","bet",529,5686000,-5484,19.89,0.15,8.60959004068221,1
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","kg","bet",27044.29,5686000,-5104,20.17,0.12,8.53777982502463,1
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","nr","bet",603,5686000,-5104,20.17,0.12,8.53777982502463,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","kg","bet",18758,5686000,-5325,19.97,0.08,8.58016799057763,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","nr","bet",401,5686000,-5325,19.97,0.08,8.58016799057763,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","kg","bet",6235.34,5686000,-4277,20.34,0.11,8.36100710822691,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","nr","bet",150,5686000,-4277,20.34,0.11,8.36100710822691,1
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","kg","bet",0,5686000,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","nr","bet",0,5686000,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","kg","bet",0,5686000,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","nr","bet",0,5686000,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","kg","skj",0,NA,-5484,19.89,0.15,8.60959004068221,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","nr","skj",0,NA,-5484,19.89,0.15,8.60959004068221,0
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","kg","skj",0,NA,-5104,20.17,0.12,8.53777982502463,0
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","nr","skj",0,NA,-5104,20.17,0.12,8.53777982502463,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","kg","skj",0,NA,-5325,19.97,0.08,8.58016799057763,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","nr","skj",0,NA,-5325,19.97,0.08,8.58016799057763,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","kg","skj",0,NA,-4277,20.34,0.11,8.36100710822691,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","nr","skj",0,NA,-4277,20.34,0.11,8.36100710822691,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","kg","skj",0,NA,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","nr","skj",0,NA,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","kg","skj",0,NA,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","nr","skj",0,NA,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","kg","yft",939.03,649000,-5484,19.89,0.15,8.60959004068221,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","nr","yft",35,649000,-5484,19.89,0.15,8.60959004068221,1
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","kg","yft",1420.41,649000,-5104,20.17,0.12,8.53777982502463,1
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","nr","yft",49,649000,-5104,20.17,0.12,8.53777982502463,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","kg","yft",3842,649000,-5325,19.97,0.08,8.58016799057763,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","nr","yft",113,649000,-5325,19.97,0.08,8.58016799057763,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","kg","yft",987.62,649000,-4277,20.34,0.11,8.36100710822691,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","nr","yft",41,649000,-4277,20.34,0.11,8.36100710822691,1
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","kg","yft",0,649000,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","nr","yft",0,649000,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","kg","yft",0,649000,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","nr","yft",0,649000,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","kg","swo",0,562000,-5484,19.89,0.15,8.60959004068221,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","nr","swo",0,562000,-5484,19.89,0.15,8.60959004068221,0
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","kg","swo",0,562000,-5104,20.17,0.12,8.53777982502463,0
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","nr","swo",0,562000,-5104,20.17,0.12,8.53777982502463,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","kg","swo",5490,562000,-5325,19.97,0.08,8.58016799057763,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","nr","swo",110,562000,-5325,19.97,0.08,8.58016799057763,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","kg","swo",1505.48,562000,-4277,20.34,0.11,8.36100710822691,1
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","nr","swo",29,562000,-4277,20.34,0.11,8.36100710822691,1
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","kg","swo",0,562000,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","nr","swo",0,562000,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","kg","swo",0,562000,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","nr","swo",0,562000,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","kg","bum",0,12700,-5484,19.89,0.15,8.60959004068221,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","nr","bum",0,12700,-5484,19.89,0.15,8.60959004068221,0
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","kg","bum",0,12700,-5104,20.17,0.12,8.53777982502463,0
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","nr","bum",0,12700,-5104,20.17,0.12,8.53777982502463,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","kg","bum",0,12700,-5325,19.97,0.08,8.58016799057763,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","nr","bum",0,12700,-5325,19.97,0.08,8.58016799057763,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","kg","bum",0,12700,-4277,20.34,0.11,8.36100710822691,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","nr","bum",0,12700,-4277,20.34,0.11,8.36100710822691,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","kg","bum",0,12700,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","nr","bum",0,12700,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","kg","bum",0,12700,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","nr","bum",0,12700,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","kg","sai",0,1500,-5484,19.89,0.15,8.60959004068221,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","nr","sai",0,1500,-5484,19.89,0.15,8.60959004068221,0
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","kg","sai",0,1500,-5104,20.17,0.12,8.53777982502463,0
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","nr","sai",0,1500,-5104,20.17,0.12,8.53777982502463,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","kg","sai",0,1500,-5325,19.97,0.08,8.58016799057763,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","nr","sai",0,1500,-5325,19.97,0.08,8.58016799057763,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","kg","sai",0,1500,-4277,20.34,0.11,8.36100710822691,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","nr","sai",0,1500,-4277,20.34,0.11,8.36100710822691,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","kg","sai",0,1500,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","nr","sai",0,1500,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","kg","sai",0,1500,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","nr","sai",0,1500,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","kg","whm",0,4500,-5484,19.89,0.15,8.60959004068221,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-2.5,70000,"NO.HOOKS","nw","nr","whm",0,4500,-5484,19.89,0.15,8.60959004068221,0
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","kg","whm",0,4500,-5104,20.17,0.12,8.53777982502463,0
2008,705,9,"AT","China P.R.","CHN","LL",-27.5,-2.5,75600,"NO.HOOKS","nw","nr","whm",0,4500,-5104,20.17,0.12,8.53777982502463,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","kg","whm",0,4500,-5325,19.97,0.08,8.58016799057763,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,-7.5,102000,"NO.HOOKS","nw","nr","whm",0,4500,-5325,19.97,0.08,8.58016799057763,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","kg","whm",0,4500,-4277,20.34,0.11,8.36100710822691,0
2008,705,9,"AT","China P.R.","CHN","LL",-22.5,7.5,52200,"NO.HOOKS","nw","nr","whm",0,4500,-4277,20.34,0.11,8.36100710822691,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","kg","whm",0,4500,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,12.5,20300,"NO.HOOKS","nw","nr","whm",0,4500,-47,18.95,4.88,3.85014760171006,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","kg","whm",0,4500,-3940,10.41,0.5,8.27893600229198,0
2008,705,9,"AT","China P.R.","CHN","LL",-17.5,52.5,81200,"NO.HOOKS","nw","nr","whm",0,4500,-3940,10.41,0.5,8.27893600229198,0
2008,706,10,"AT","China P.R.","CHN","LL",-2.5,-2.5,102000,"NO.HOOKS","nw","kg","alb",20,49000,-4792,18.9,0.32,8.47470313979528,1
2008,706,10,"AT","China P.R.","CHN","LL",-2.5,-2.5,102000,"NO.HOOKS","nw","nr","alb",1,49000,-4792,18.9,0.32,8.47470313979528,1
2008,706,10,"AT","China P.R.","CHN","LL",-22.5,-2.5,444500,"NO.HOOKS","nw","kg","alb",4579,49000,-5484,19.89,0.15,8.60959004068221,1
2008,706,10,"AT","China P.R.","CHN","LL",-22.5,-2.5,444500,"NO.HOOKS","nw","nr","alb",199,49000,-5484,19.89,0.15,8.60959004068221,1
